team_number,season,event_key,match_number,elo_before,elo_after,elo_change
8028,1819,1819-TX-E04,3,1547.0,1562.0,15.06
21396,1819,1819-TX-E04,3,1498.2,1513.3,15.06
10135,1819,1819-TX-E04,3,1454.2,1470.9,16.76
8696,1819,1819-TX-E04,3,1486.9,1503.7,16.76
5613,1819,1819-TX-E04,3,1487.0,1470.2,-16.76
15172,1819,1819-TX-E04,3,1487.0,1470.3,-16.76
24116,1819,1819-TX-E04,4,1500.0,1516.3,16.32
5613,1819,1819-TX-E04,4,1470.2,1486.6,16.32
16362,1819,1819-TX-E04,4,1500.0,1483.7,-16.32
2739,1819,1819-TX-E04,4,1484.0,1467.7,-16.32
16362,1819,1819-TX-E04,5,1483.7,1469.1,-14.56
21170,1819,1819-TX-E04,5,1483.3,1468.7,-14.56
24116,1819,1819-TX-E04,5,1516.3,1530.9,14.56
21396,1819,1819-TX-E04,5,1513.3,1527.8,14.56
21396,1819,1819-TX-E04,6,1527.8,1512.0,-15.88
9907,1819,1819-TX-E04,6,1500.0,1484.1,-15.88
8696,1819,1819-TX-E04,6,1503.7,1519.6,15.88
2770,1819,1819-TX-E04,6,1529.5,1545.4,15.88
2770,1819,1819-TX-E04,7,1545.4,1561.2,15.77
16928,1819,1819-TX-E04,7,1484.0,1499.8,15.77
21896,1819,1819-TX-E04,7,1500.0,1484.2,-15.77
8696,1819,1819-TX-E04,7,1519.6,1503.8,-15.77
21396,1819,1819-TX-E04,8,1512.0,1528.0,16.08
21170,1819,1819-TX-E04,8,1468.7,1484.8,16.08
16928,1819,1819-TX-E04,8,1499.8,1483.7,-16.08
21896,1819,1819-TX-E04,8,1484.2,1468.1,-16.08
14966,1819,1819-TX-E04,9,1500.0,1484.4,-15.58
6066,1819,1819-TX-E04,9,1528.7,1513.1,-15.58
21170,1819,1819-TX-E04,9,1484.8,1500.4,15.58
8028,1819,1819-TX-E04,9,1562.0,1577.6,15.58
16928,1819,1819-TX-E04,10,1483.7,1499.1,15.34
6066,1819,1819-TX-E04,10,1513.1,1528.5,15.34
21170,1819,1819-TX-E04,10,1500.4,1485.0,-15.34
2739,1819,1819-TX-E04,10,1467.7,1452.4,-15.34
8696,1819,1819-TX-E04,11,1503.8,1487.7,-16.12
24116,1819,1819-TX-E04,11,1530.9,1514.8,-16.12
2770,1819,1819-TX-E04,11,1561.2,1577.3,16.12
21896,1819,1819-TX-E04,11,1468.1,1484.3,16.12
2739,1819,1819-TX-E04,12,1452.4,1437.1,-15.32
5613,1819,1819-TX-E04,12,1486.6,1471.2,-15.32
14966,1819,1819-TX-E04,12,1484.4,1499.7,15.32
9907,1819,1819-TX-E04,12,1484.1,1499.4,15.32
21396,1819,1819-TX-E04,13,1528.0,1511.7,-16.3
9907,1819,1819-TX-E04,13,1499.4,1483.1,-16.3
2770,1819,1819-TX-E04,13,1577.3,1593.6,16.3
2739,1819,1819-TX-E04,13,1437.1,1453.4,16.3
8028,1819,1819-TX-E04,14,1577.6,1592.1,14.52
10135,1819,1819-TX-E04,14,1470.9,1485.5,14.52
21896,1819,1819-TX-E04,14,1484.3,1469.8,-14.52
14966,1819,1819-TX-E04,14,1499.7,1485.2,-14.52
16928,1819,1819-TX-E04,15,1499.1,1514.6,15.56
21170,1819,1819-TX-E04,15,1485.0,1500.6,15.56
2739,1819,1819-TX-E04,15,1453.4,1437.8,-15.56
21396,1819,1819-TX-E04,15,1511.7,1496.2,-15.56
5613,1819,1819-TX-E04,16,1471.2,1487.2,15.91
10135,1819,1819-TX-E04,16,1485.5,1501.4,15.91
9907,1819,1819-TX-E04,16,1483.1,1467.2,-15.91
21896,1819,1819-TX-E04,16,1469.8,1453.8,-15.91
16362,1819,1819-TX-E04,17,1469.1,1486.5,17.36
21896,1819,1819-TX-E04,17,1453.8,1471.2,17.36
24116,1819,1819-TX-E04,17,1514.8,1497.4,-17.36
9907,1819,1819-TX-E04,17,1467.2,1449.9,-17.36
2770,1819,1819-TX-E04,18,1593.6,1606.8,13.24
14966,1819,1819-TX-E04,18,1485.2,1498.5,13.24
15172,1819,1819-TX-E04,18,1470.3,1457.0,-13.24
8696,1819,1819-TX-E04,18,1487.7,1474.4,-13.24
21170,1819,1819-TX-E04,19,1500.6,1515.4,14.82
21396,1819,1819-TX-E04,19,1496.2,1511.0,14.82
21896,1819,1819-TX-E04,19,1471.2,1456.4,-14.82
8696,1819,1819-TX-E04,19,1474.4,1459.6,-14.82
21396,1819,1819-TX-E04,20,1511.0,1525.9,14.94
8696,1819,1819-TX-E04,20,1459.6,1474.5,14.94
16362,1819,1819-TX-E04,20,1486.5,1471.5,-14.94
2739,1819,1819-TX-E04,20,1437.8,1422.9,-14.94
16500,1920,1920-GA-EMN3,1,1500.0,1516.0,16.0
7373,1920,1920-GA-EMN3,1,1500.0,1516.0,16.0
17079,1920,1920-GA-EMN3,1,1500.0,1484.0,-16.0
16946,1920,1920-GA-EMN3,1,1500.0,1484.0,-16.0
16946,1920,1920-GA-EMN3,1,1484.0,1468.0,-16.0
12961,1920,1920-GA-EMN3,1,1500.0,1484.0,-16.0
4100,1920,1920-GA-EMN3,1,1500.0,1516.0,16.0
17079,1920,1920-GA-EMN3,1,1484.0,1500.0,16.0
16500,1920,1920-GA-EMN3,1,1516.0,1532.0,16.0
10068,1920,1920-GA-EMN3,1,1500.0,1516.0,16.0
16757,1920,1920-GA-EMN3,1,1500.0,1484.0,-16.0
7373,1920,1920-GA-EMN3,1,1516.0,1500.0,-16.0
17079,1920,1920-GA-EMN3,1,1500.0,1483.6,-16.37
10068,1920,1920-GA-EMN3,1,1516.0,1499.6,-16.37
14110,1920,1920-GA-EMN3,1,1500.0,1516.4,16.37
11364,1920,1920-GA-EMN3,1,1500.0,1516.4,16.37
12961,1920,1920-GA-EMN3,1,1484.0,1499.6,15.63
7373,1920,1920-GA-EMN3,1,1500.0,1515.6,15.63
16946,1920,1920-GA-EMN3,1,1468.0,1452.4,-15.63
11383,1920,1920-GA-EMN3,1,1500.0,1484.4,-15.63
7153,1920,1920-GA-EMN3,1,1500.0,1516.0,15.99
14110,1920,1920-GA-EMN3,1,1516.4,1532.4,15.99
16500,1920,1920-GA-EMN3,1,1532.0,1516.0,-15.99
16757,1920,1920-GA-EMN3,1,1484.0,1468.0,-15.99
10068,1920,1920-GA-EMN3,1,1499.6,1484.4,-15.27
16946,1920,1920-GA-EMN3,1,1452.4,1437.1,-15.27
11750,1920,1920-GA-EMN3,1,1500.0,1515.3,15.27
17079,1920,1920-GA-EMN3,1,1483.6,1498.9,15.27
11364,1920,1920-GA-EMN3,1,1516.4,1502.2,-14.21
16946,1920,1920-GA-EMN3,1,1437.1,1422.9,-14.21
7373,1920,1920-GA-EMN3,1,1515.6,1529.8,14.21
7153,1920,1920-GA-EMN3,1,1516.0,1530.2,14.21
14110,1920,1920-GA-EMN3,1,1532.4,1514.5,-17.83
11750,1920,1920-GA-EMN3,1,1515.3,1497.4,-17.83
16757,1920,1920-GA-EMN3,1,1468.0,1485.8,17.83
12961,1920,1920-GA-EMN3,1,1499.6,1517.5,17.83
4100,1920,1920-GA-EMN3,1,1516.0,1530.5,14.55
16500,1920,1920-GA-EMN3,1,1516.0,1530.6,14.55
10068,1920,1920-GA-EMN3,1,1484.4,1469.8,-14.55
11383,1920,1920-GA-EMN3,1,1484.4,1469.8,-14.55
17079,1920,1920-GA-EMN3,1,1498.9,1514.9,15.99
12961,1920,1920-GA-EMN3,1,1517.5,1533.5,15.99
7153,1920,1920-GA-EMN3,1,1530.2,1514.2,-15.99
16757,1920,1920-GA-EMN3,1,1485.8,1469.8,-15.99
4100,1920,1920-GA-EMN3,1,1530.5,1545.5,14.95
14110,1920,1920-GA-EMN3,1,1514.5,1529.5,14.95
11750,1920,1920-GA-EMN3,1,1497.4,1482.5,-14.95
11364,1920,1920-GA-EMN3,1,1502.2,1487.2,-14.95
11383,1920,1920-GA-EMN3,1,1469.8,1486.2,16.35
7153,1920,1920-GA-EMN3,1,1514.2,1530.6,16.35
10068,1920,1920-GA-EMN3,1,1469.8,1453.5,-16.35
14110,1920,1920-GA-EMN3,1,1529.5,1513.1,-16.35
11383,1920,1920-GA-EMN3,1,1486.2,1470.9,-15.23
11750,1920,1920-GA-EMN3,1,1482.5,1467.3,-15.23
11364,1920,1920-GA-EMN3,1,1487.2,1502.4,15.23
17079,1920,1920-GA-EMN3,1,1514.9,1530.1,15.23
14110,1920,1920-GA-EMN3,1,1513.1,1528.8,15.66
16757,1920,1920-GA-EMN3,1,1469.8,1485.5,15.66
16946,1920,1920-GA-EMN3,1,1422.9,1407.2,-15.66
4100,1920,1920-GA-EMN3,1,1545.5,1529.8,-15.66
11364,1920,1920-GA-EMN3,1,1502.4,1520.9,18.47
10068,1920,1920-GA-EMN3,1,1453.5,1471.9,18.47
12961,1920,1920-GA-EMN3,1,1533.5,1515.0,-18.47
16500,1920,1920-GA-EMN3,1,1530.6,1512.1,-18.47
7373,1920,1920-GA-EMN3,1,1529.8,1545.8,15.93
11383,1920,1920-GA-EMN3,1,1470.9,1486.9,15.93
7153,1920,1920-GA-EMN3,1,1530.6,1514.6,-15.93
11750,1920,1920-GA-EMN3,1,1467.3,1451.3,-15.93
11750,1920,1920-GA-EMN3,1,1451.3,1436.4,-14.95
4100,1920,1920-GA-EMN3,1,1529.8,1514.9,-14.95
7153,1920,1920-GA-EMN3,1,1514.6,1529.6,14.95
16500,1920,1920-GA-EMN3,1,1512.1,1527.0,14.95
16757,1920,1920-GA-EMN3,1,1485.5,1472.1,-13.38
16946,1920,1920-GA-EMN3,1,1407.2,1393.8,-13.38
11383,1920,1920-GA-EMN3,1,1486.9,1500.2,13.38
11364,1920,1920-GA-EMN3,1,1520.9,1534.3,13.38
7373,1920,1920-GA-EMN3,1,1545.8,1560.7,14.94
17079,1920,1920-GA-EMN3,1,1530.1,1545.1,14.94
12961,1920,1920-GA-EMN3,1,1515.0,1500.0,-14.94
4100,1920,1920-GA-EMN3,1,1514.9,1499.9,-14.94
14285,1920,1920-GA-MB&GLM4,1,1500.0,1484.0,-16.0
15290,1920,1920-GA-MB&GLM4,1,1500.0,1484.0,-16.0
16282,1920,1920-GA-MB&GLM4,1,1500.0,1516.0,16.0
16344,1920,1920-GA-MB&GLM4,1,1500.0,1516.0,16.0
16600,1920,1920-GA-MB&GLM4,1,1500.0,1484.0,-16.0
16345,1920,1920-GA-MB&GLM4,1,1500.0,1484.0,-16.0
12694,1920,1920-GA-MB&GLM4,1,1500.0,1516.0,16.0
12212,1920,1920-GA-MB&GLM4,1,1500.0,1516.0,16.0
14821,1920,1920-GA-MB&GLM4,1,1500.0,1484.4,-15.63
14101,1920,1920-GA-MB&GLM4,1,1500.0,1484.4,-15.63
12212,1920,1920-GA-MB&GLM4,1,1516.0,1531.6,15.63
15156,1920,1920-GA-MB&GLM4,1,1500.0,1515.6,15.63
14470,1920,1920-GA-MB&GLM4,1,1500.0,1515.6,15.6
14471,1920,1920-GA-MB&GLM4,1,1500.0,1515.6,15.6
16600,1920,1920-GA-MB&GLM4,1,1484.0,1468.4,-15.6
14966,1920,1920-GA-MB&GLM4,1,1498.5,1482.9,-15.6
14468,1920,1920-GA-MB&GLM4,1,1500.0,1516.4,16.37
14116,1920,1920-GA-MB&GLM4,1,1500.0,1516.4,16.37
16767,1920,1920-GA-MB&GLM4,1,1500.0,1483.6,-16.37
16282,1920,1920-GA-MB&GLM4,1,1516.0,1499.6,-16.37
12687,1920,1920-GA-MB&GLM4,1,1500.0,1515.3,15.26
16344,1920,1920-GA-MB&GLM4,1,1516.0,1531.3,15.26
16345,1920,1920-GA-MB&GLM4,1,1484.0,1468.7,-15.26
16838,1920,1920-GA-MB&GLM4,1,1500.0,1484.7,-15.26
16632,1920,1920-GA-MB&GLM4,1,1500.0,1484.4,-15.63
14943,1920,1920-GA-MB&GLM4,1,1500.0,1484.4,-15.63
12694,1920,1920-GA-MB&GLM4,1,1516.0,1531.6,15.63
16631,1920,1920-GA-MB&GLM4,1,1500.0,1515.6,15.63
14285,1920,1920-GA-MB&GLM4,1,1484.0,1500.4,16.37
14100,1920,1920-GA-MB&GLM4,1,1500.0,1516.4,16.37
12689,1920,1920-GA-MB&GLM4,1,1500.0,1483.6,-16.37
22,1920,1920-GA-MB&GLM4,1,1500.0,1483.6,-16.37
16767,1920,1920-GA-MB&GLM4,1,1483.6,1499.3,15.63
16838,1920,1920-GA-MB&GLM4,1,1484.7,1500.4,15.63
15290,1920,1920-GA-MB&GLM4,1,1484.0,1468.4,-15.63
16600,1920,1920-GA-MB&GLM4,1,1468.4,1452.8,-15.63
12212,1920,1920-GA-MB&GLM4,1,1531.6,1514.2,-17.44
16344,1920,1920-GA-MB&GLM4,1,1531.3,1513.8,-17.44
14116,1920,1920-GA-MB&GLM4,1,1516.4,1533.8,17.44
12689,1920,1920-GA-MB&GLM4,1,1483.6,1501.1,17.44
112,1920,1920-GA-MB&GLM4,1,1500.0,1484.0,-16.01
12694,1920,1920-GA-MB&GLM4,1,1531.6,1515.6,-16.01
15156,1920,1920-GA-MB&GLM4,1,1515.6,1531.6,16.01
14471,1920,1920-GA-MB&GLM4,1,1515.6,1531.6,16.01
14943,1920,1920-GA-MB&GLM4,1,1484.4,1468.7,-15.62
22,1920,1920-GA-MB&GLM4,1,1483.6,1468.0,-15.62
14101,1920,1920-GA-MB&GLM4,1,1484.4,1500.0,15.62
16633,1920,1920-GA-MB&GLM4,1,1500.0,1515.6,15.62
16346,1920,1920-GA-MB&GLM4,1,1500.0,1515.6,15.63
14285,1920,1920-GA-MB&GLM4,1,1500.4,1516.0,15.63
16631,1920,1920-GA-MB&GLM4,1,1515.6,1500.0,-15.63
16345,1920,1920-GA-MB&GLM4,1,1468.7,1453.1,-15.63
14470,1920,1920-GA-MB&GLM4,1,1515.6,1499.6,-16.01
14468,1920,1920-GA-MB&GLM4,1,1516.4,1500.4,-16.01
14100,1920,1920-GA-MB&GLM4,1,1516.4,1532.4,16.01
12687,1920,1920-GA-MB&GLM4,1,1515.3,1531.3,16.01
22,1920,1920-GA-MB&GLM4,1,1468.0,1484.0,16.03
12694,1920,1920-GA-MB&GLM4,1,1515.6,1531.6,16.03
14821,1920,1920-GA-MB&GLM4,1,1484.4,1468.3,-16.03
16838,1920,1920-GA-MB&GLM4,1,1500.4,1484.3,-16.03
12689,1920,1920-GA-MB&GLM4,1,1501.1,1486.5,-14.59
16600,1920,1920-GA-MB&GLM4,1,1452.8,1438.2,-14.59
112,1920,1920-GA-MB&GLM4,1,1484.0,1498.6,14.59
12687,1920,1920-GA-MB&GLM4,1,1531.3,1545.9,14.59
16767,1920,1920-GA-MB&GLM4,1,1499.3,1482.9,-16.41
16633,1920,1920-GA-MB&GLM4,1,1515.6,1499.2,-16.41
14966,1920,1920-GA-MB&GLM4,1,1482.9,1499.3,16.41
12212,1920,1920-GA-MB&GLM4,1,1514.2,1530.6,16.41
14101,1920,1920-GA-MB&GLM4,1,1500.0,1515.6,15.58
14116,1920,1920-GA-MB&GLM4,1,1533.8,1549.4,15.58
14470,1920,1920-GA-MB&GLM4,1,1499.6,1484.0,-15.58
14285,1920,1920-GA-MB&GLM4,1,1516.0,1500.4,-15.58
14966,1920,1920-GA-MB&GLM4,1,1499.3,1484.1,-15.17
12687,1920,1920-GA-MB&GLM4,1,1545.9,1530.7,-15.17
12694,1920,1920-GA-MB&GLM4,1,1531.6,1546.8,15.17
14116,1920,1920-GA-MB&GLM4,1,1549.4,1564.6,15.17
16345,1920,1920-GA-MB&GLM4,1,1453.1,1470.2,17.08
15290,1920,1920-GA-MB&GLM4,1,1468.4,1485.4,17.08
16632,1920,1920-GA-MB&GLM4,1,1484.4,1467.3,-17.08
14470,1920,1920-GA-MB&GLM4,1,1484.0,1466.9,-17.08
14100,1920,1920-GA-MB&GLM4,1,1532.4,1548.3,15.95
14966,1920,1920-GA-MB&GLM4,1,1484.1,1500.0,15.95
14101,1920,1920-GA-MB&GLM4,1,1515.6,1499.6,-15.95
112,1920,1920-GA-MB&GLM4,1,1498.6,1482.6,-15.95
15156,1920,1920-GA-MB&GLM4,1,1531.6,1546.6,14.92
14470,1920,1920-GA-MB&GLM4,1,1466.9,1481.8,14.92
14943,1920,1920-GA-MB&GLM4,1,1468.7,1453.8,-14.92
16767,1920,1920-GA-MB&GLM4,1,1482.9,1467.9,-14.92
16633,1920,1920-GA-MB&GLM4,1,1499.2,1516.0,16.78
16631,1920,1920-GA-MB&GLM4,1,1500.0,1516.8,16.78
14116,1920,1920-GA-MB&GLM4,1,1564.6,1547.8,-16.78
14821,1920,1920-GA-MB&GLM4,1,1468.3,1451.6,-16.78
12687,1920,1920-GA-MB&GLM4,1,1530.7,1545.2,14.56
14471,1920,1920-GA-MB&GLM4,1,1531.6,1546.2,14.56
22,1920,1920-GA-MB&GLM4,1,1484.0,1469.5,-14.56
16346,1920,1920-GA-MB&GLM4,1,1515.6,1501.1,-14.56
16838,1920,1920-GA-MB&GLM4,1,1484.3,1468.3,-16.07
12689,1920,1920-GA-MB&GLM4,1,1486.5,1470.4,-16.07
14468,1920,1920-GA-MB&GLM4,1,1500.4,1516.4,16.07
16632,1920,1920-GA-MB&GLM4,1,1467.3,1483.4,16.07
16346,1920,1920-GA-MB&GLM4,1,1501.1,1485.5,-15.59
112,1920,1920-GA-MB&GLM4,1,1482.6,1467.0,-15.59
15290,1920,1920-GA-MB&GLM4,1,1485.4,1501.0,15.59
16633,1920,1920-GA-MB&GLM4,1,1516.0,1531.6,15.59
14821,1920,1920-GA-MB&GLM4,1,1451.6,1468.3,16.74
16282,1920,1920-GA-MB&GLM4,1,1499.6,1516.4,16.74
14966,1920,1920-GA-MB&GLM4,1,1500.0,1483.3,-16.74
16632,1920,1920-GA-MB&GLM4,1,1483.4,1466.6,-16.74
15156,1920,1920-GA-MB&GLM4,1,1546.6,1562.2,15.68
16632,1920,1920-GA-MB&GLM4,1,1466.6,1482.3,15.68
16344,1920,1920-GA-MB&GLM4,1,1513.8,1498.1,-15.68
16346,1920,1920-GA-MB&GLM4,1,1485.5,1469.8,-15.68
14100,1920,1920-GA-MB&GLM4,1,1548.3,1563.2,14.89
16345,1920,1920-GA-MB&GLM4,1,1470.2,1485.1,14.89
16282,1920,1920-GA-MB&GLM4,1,1516.4,1501.5,-14.89
14943,1920,1920-GA-MB&GLM4,1,1453.8,1438.9,-14.89
16631,1920,1920-GA-MB&GLM4,1,1516.8,1501.1,-15.68
14468,1920,1920-GA-MB&GLM4,1,1516.4,1500.8,-15.68
14471,1920,1920-GA-MB&GLM4,1,1546.2,1561.8,15.68
15290,1920,1920-GA-MB&GLM4,1,1501.0,1516.7,15.68
16344,1920,1920-GA-MB&GLM4,1,1498.1,1481.4,-16.75
22,1920,1920-GA-MB&GLM4,1,1469.5,1452.7,-16.75
112,1920,1920-GA-MB&GLM4,1,1467.0,1483.8,16.75
16767,1920,1920-GA-MB&GLM4,1,1467.9,1484.7,16.75
16838,1920,1920-GA-MB&GLM4,1,1468.3,1453.7,-14.52
15156,1920,1920-GA-MB&GLM4,1,1562.2,1547.7,-14.52
16633,1920,1920-GA-MB&GLM4,1,1531.6,1546.1,14.52
14100,1920,1920-GA-MB&GLM4,1,1563.2,1577.7,14.52
16600,1920,1920-GA-MB&GLM4,1,1438.2,1423.7,-14.53
14821,1920,1920-GA-MB&GLM4,1,1468.3,1453.8,-14.53
16346,1920,1920-GA-MB&GLM4,1,1469.8,1484.3,14.53
14468,1920,1920-GA-MB&GLM4,1,1500.8,1515.3,14.53
14943,1920,1920-GA-MB&GLM4,1,1438.9,1457.1,18.12
12212,1920,1920-GA-MB&GLM4,1,1530.6,1548.7,18.12
14471,1920,1920-GA-MB&GLM4,1,1561.8,1543.7,-18.12
14285,1920,1920-GA-MB&GLM4,1,1500.4,1482.3,-18.12
16282,1920,1920-GA-MB&GLM4,1,1501.5,1484.8,-16.68
14101,1920,1920-GA-MB&GLM4,1,1499.6,1482.9,-16.68
16631,1920,1920-GA-MB&GLM4,1,1501.1,1517.8,16.68
12689,1920,1920-GA-MB&GLM4,1,1470.4,1487.1,16.68
14346,1920,1920-GA-NGMN1,1,1500.0,1484.0,-16.0
13245,1920,1920-GA-NGMN1,1,1500.0,1484.0,-16.0
10396,1920,1920-GA-NGMN1,1,1500.0,1516.0,16.0
14892,1920,1920-GA-NGMN1,1,1500.0,1516.0,16.0
16804,1920,1920-GA-NGMN1,1,1500.0,1516.0,16.0
12864,1920,1920-GA-NGMN1,1,1500.0,1516.0,16.0
14890,1920,1920-GA-NGMN1,1,1500.0,1484.0,-16.0
9686,1920,1920-GA-NGMN1,1,1500.0,1484.0,-16.0
14892,1920,1920-GA-NGMN1,1,1516.0,1532.0,16.0
9686,1920,1920-GA-NGMN1,1,1484.0,1500.0,16.0
14891,1920,1920-GA-NGMN1,1,1500.0,1484.0,-16.0
15624,1920,1920-GA-NGMN1,1,1500.0,1484.0,-16.0
14419,1920,1920-GA-NGMN1,1,1500.0,1484.4,-15.63
14644,1920,1920-GA-NGMN1,1,1500.0,1484.4,-15.63
12420,1920,1920-GA-NGMN1,1,1500.0,1515.6,15.63
16804,1920,1920-GA-NGMN1,1,1516.0,1531.6,15.63
14890,1920,1920-GA-NGMN1,1,1484.0,1500.0,16.0
5161,1920,1920-GA-NGMN1,1,1500.0,1516.0,16.0
5898,1920,1920-GA-NGMN1,1,1500.0,1484.0,-16.0
14891,1920,1920-GA-NGMN1,1,1484.0,1468.0,-16.0
14419,1920,1920-GA-NGMN1,1,1484.4,1469.5,-14.9
14888,1920,1920-GA-NGMN1,1,1500.0,1485.1,-14.9
15776,1920,1920-GA-NGMN1,1,1500.0,1514.9,14.9
14892,1920,1920-GA-NGMN1,1,1532.0,1546.9,14.9
10396,1920,1920-GA-NGMN1,1,1516.0,1530.9,14.93
5161,1920,1920-GA-NGMN1,1,1516.0,1530.9,14.93
12864,1920,1920-GA-NGMN1,1,1516.0,1501.1,-14.93
14419,1920,1920-GA-NGMN1,1,1469.5,1454.5,-14.93
11562,1920,1920-GA-NGMN1,1,1500.0,1515.3,15.3
12420,1920,1920-GA-NGMN1,1,1515.6,1530.9,15.3
9686,1920,1920-GA-NGMN1,1,1500.0,1484.7,-15.3
14888,1920,1920-GA-NGMN1,1,1485.1,1469.8,-15.3
14892,1920,1920-GA-NGMN1,1,1546.9,1530.2,-16.72
14644,1920,1920-GA-NGMN1,1,1484.4,1467.6,-16.72
14890,1920,1920-GA-NGMN1,1,1500.0,1516.7,16.72
7673,1920,1920-GA-NGMN1,1,1500.0,1516.7,16.72
5898,1920,1920-GA-NGMN1,1,1484.0,1499.7,15.69
10396,1920,1920-GA-NGMN1,1,1530.9,1546.6,15.69
9686,1920,1920-GA-NGMN1,1,1484.7,1469.0,-15.69
7673,1920,1920-GA-NGMN1,1,1516.7,1501.0,-15.69
14888,1920,1920-GA-NGMN1,1,1469.8,1455.6,-14.22
14891,1920,1920-GA-NGMN1,1,1468.0,1453.8,-14.22
16804,1920,1920-GA-NGMN1,1,1531.6,1545.8,14.22
14346,1920,1920-GA-NGMN1,1,1484.0,1498.2,14.22
7673,1920,1920-GA-NGMN1,1,1501.0,1484.3,-16.72
15776,1920,1920-GA-NGMN1,1,1514.9,1498.2,-16.72
14891,1920,1920-GA-NGMN1,1,1453.8,1470.5,16.72
12420,1920,1920-GA-NGMN1,1,1530.9,1547.6,16.72
14644,1920,1920-GA-NGMN1,1,1467.6,1484.5,16.8
15624,1920,1920-GA-NGMN1,1,1484.0,1500.8,16.8
5161,1920,1920-GA-NGMN1,1,1530.9,1514.1,-16.8
14888,1920,1920-GA-NGMN1,1,1455.6,1438.8,-16.8
11562,1920,1920-GA-NGMN1,1,1515.3,1500.0,-15.31
14419,1920,1920-GA-NGMN1,1,1454.5,1439.2,-15.31
14889,1920,1920-GA-NGMN1,1,1500.0,1515.3,15.31
5898,1920,1920-GA-NGMN1,1,1499.7,1515.0,15.31
7673,1920,1920-GA-NGMN1,1,1484.3,1468.3,-16.01
5161,1920,1920-GA-NGMN1,1,1514.1,1498.1,-16.01
14346,1920,1920-GA-NGMN1,1,1498.2,1514.2,16.01
11562,1920,1920-GA-NGMN1,1,1500.0,1516.0,16.01
14889,1920,1920-GA-NGMN1,1,1515.3,1499.6,-15.71
14890,1920,1920-GA-NGMN1,1,1516.7,1501.0,-15.71
10396,1920,1920-GA-NGMN1,1,1546.6,1562.3,15.71
15776,1920,1920-GA-NGMN1,1,1498.2,1513.9,15.71
14888,1920,1920-GA-NGMN1,1,1438.8,1424.9,-13.86
13245,1920,1920-GA-NGMN1,1,1484.0,1470.1,-13.86
12864,1920,1920-GA-NGMN1,1,1501.1,1514.9,13.86
5898,1920,1920-GA-NGMN1,1,1515.0,1528.9,13.86
16804,1920,1920-GA-NGMN1,1,1545.8,1529.9,-15.97
11562,1920,1920-GA-NGMN1,1,1516.0,1500.0,-15.97
15624,1920,1920-GA-NGMN1,1,1500.8,1516.8,15.97
10396,1920,1920-GA-NGMN1,1,1562.3,1578.3,15.97
12420,1920,1920-GA-NGMN1,1,1547.6,1562.9,15.29
7673,1920,1920-GA-NGMN1,1,1468.3,1483.6,15.29
13245,1920,1920-GA-NGMN1,1,1470.1,1454.8,-15.29
12864,1920,1920-GA-NGMN1,1,1514.9,1499.6,-15.29
9686,1920,1920-GA-NGMN1,1,1469.0,1485.0,16.02
14346,1920,1920-GA-NGMN1,1,1514.2,1530.2,16.02
14644,1920,1920-GA-NGMN1,1,1484.5,1468.4,-16.02
14889,1920,1920-GA-NGMN1,1,1499.6,1483.6,-16.02
5898,1920,1920-GA-NGMN1,1,1528.9,1513.0,-15.9
15776,1920,1920-GA-NGMN1,1,1513.9,1498.0,-15.9
15624,1920,1920-GA-NGMN1,1,1516.8,1532.7,15.9
14346,1920,1920-GA-NGMN1,1,1530.2,1546.1,15.9
14891,1920,1920-GA-NGMN1,1,1470.5,1485.1,14.58
16804,1920,1920-GA-NGMN1,1,1529.9,1544.5,14.58
13245,1920,1920-GA-NGMN1,1,1454.8,1440.3,-14.58
14889,1920,1920-GA-NGMN1,1,1483.6,1469.0,-14.58
15624,1920,1920-GA-NGMN1,1,1532.7,1545.2,12.51
14890,1920,1920-GA-NGMN1,1,1501.0,1513.5,12.51
14419,1920,1920-GA-NGMN1,1,1439.2,1426.7,-12.51
13245,1920,1920-GA-NGMN1,1,1440.3,1427.8,-12.51
12420,1920,1920-GA-NGMN1,1,1562.9,1578.9,15.92
14889,1920,1920-GA-NGMN1,1,1469.0,1484.9,15.92
5161,1920,1920-GA-NGMN1,1,1498.1,1482.2,-15.92
14892,1920,1920-GA-NGMN1,1,1530.2,1514.3,-15.92
12864,1920,1920-GA-NGMN1,1,1499.6,1484.3,-15.31
14644,1920,1920-GA-NGMN1,1,1468.4,1453.1,-15.31
15776,1920,1920-GA-NGMN1,1,1498.0,1513.3,15.31
11562,1920,1920-GA-NGMN1,1,1500.0,1515.3,15.31
7259,1920,1920-IA-M3,1,1500.0,1516.0,16.0
7260,1920,1920-IA-M3,1,1500.0,1516.0,16.0
7924,1920,1920-IA-M3,1,1500.0,1484.0,-16.0
8562,1920,1920-IA-M3,1,1500.0,1484.0,-16.0
6638,1920,1920-IA-M3,1,1500.0,1484.0,-16.0
7258,1920,1920-IA-M3,1,1500.0,1484.0,-16.0
13426,1920,1920-IA-M3,1,1500.0,1516.0,16.0
9978,1920,1920-IA-M3,1,1500.0,1516.0,16.0
7924,1920,1920-IA-M3,1,1484.0,1468.0,-16.0
13426,1920,1920-IA-M3,1,1516.0,1500.0,-16.0
7260,1920,1920-IA-M3,1,1516.0,1532.0,16.0
6638,1920,1920-IA-M3,1,1484.0,1500.0,16.0
8562,1920,1920-IA-M3,1,1484.0,1468.0,-16.0
